Utility Characteristics,,,,,,Demand,,Energy Sources (Megawatthours),,,,,,,,,,Disposition,,,,,,Electric Revenues,,,,,,,
,,,,,,(Megawatts),,,,Power Exchanged,,,Wheeled Power,,,,,(Megawatthours),,,,,,(Thousands Dollars),,,,,,,
Data Year,Utility Number,Utility Name,State,Ownership Type,NERC Region,Summer Peak Demand,Winter Peak Demand,Net Generation,Wholesale Power Purchases,Exchange Energy Received,Exchange Energy Delivered,Net Power Exchanged,Wheeled Power Received,Wheeled Power Delivered,Net Wheeled Power,Transmission by Other Losses,Total Sources,Retail Sales,Sales for Resale,Furnished without Charge,Consumed by Respondent without Charge,Total Energy Losses,Total Disposition,From Retail Sales,From Delivery Customers,From Sales for Resale,From Credits or Adjustments,From Transmission,From Other,Total,"Data Type
O = Observed
I = Imputed"
2019,3844,"Coastal Electric Coop, Inc",SC,Cooperative,SERC,46,47.9,0,"186,899",0,0,0,0,0,0,0,"186,899","176,420",0,0,0,"10,479","186,899","27,222.90",0,0,0,0,203.6,"27,426.50",O
2019,3850,"Codington-Clark Elec Coop, Inc",SD,Cooperative,MRO,14.9,26.9,0,"139,345",0,0,0,0,0,0,0,"139,345","131,797",0,0,432,"7,116","139,345","12,409.00",0,0,0,0,90,"12,499.00",O
2019,3855,Columbia Power System,TN,Municipal,SERC,161,127.7,0,"690,813",0,0,0,0,0,0,0,"690,813","666,361",0,0,728,"23,724","690,813","70,751.00",0,0,0,0,"1,487.10","72,238.10",O
2019,3881,City of Cody,WY,Municipal,WECC,25.3,22.1,0,"117,684",0,0,0,0,0,0,0,"117,684","114,925",0,0,0,"2,759","117,684","12,004.00",0,0,0,0,399,"12,403.00",O
2019,3892,City of Coffeyville - (KS),KS,Municipal,SPP,117,105,"98,810","751,825",0,0,0,0,0,0,"-21,687","828,948","802,368",0,"5,737",764,"20,079","828,948","50,182.20",0,0,0,324,0,"50,506.20",O
2019,3900,City of Coggon - (IA),IA,Municipal,MRO,1,0.6,49,"4,675",0,31,-31,0,0,0,0,"4,693","4,588",0,5,100,0,"4,693",755,0,0,0,0,0,755,O
2019,3913,City of Colby - (KS),KS,Municipal,MRO,17.1,10.3,86,"68,786",0,0,0,0,0,0,0,"68,872","59,768",0,249,"2,715","6,140","68,872","5,971.20",0,0,0,0,0,"5,971.20",O
2019,3915,Coldwater Board of Public Util,MI,Municipal,RFC,91.2,102.5,0,"516,238",0,0,0,0,0,0,0,"516,238","509,840",0,0,0,"6,398","516,238","40,046.00",0,0,0,0,"1,104.00","41,150.00",O
2019,3916,Cobb Electric Membership Corp,GA,Cooperative,SERC,"1,192.20",784.9,0,"4,178,536",0,0,0,0,0,0,0,"4,178,536","4,084,683",0,"6,124",0,"87,729","4,178,536","425,704.80",0,0,0,0,"9,440.50","435,145.30",O
2019,3923,City of Coleman - (TX),TX,Municipal,TRE,1,1,0,"34,203",0,0,0,0,0,0,0,"34,203","34,203",0,0,0,0,"34,203","4,184.00",0,0,0,0,0,"4,184.00",O
2019,3931,Coles-Moultrie Electric Coop,IL,Cooperative,SERC,42,50.7,0,"217,718",0,0,0,0,0,0,0,"217,718","205,659",0,0,546,"11,513","217,718","27,707.00",0,0,0,0,262,"27,969.00",O
2019,3938,"Coleman County Elec Coop, Inc",TX,Cooperative,TRE,36,43,0,"174,752",0,0,0,0,0,0,0,"174,752","165,029",0,0,0,"9,723","174,752","13,411.80",0,0,0,0,122.3,"13,534.10",O
2019,3939,City of College Park - (GA),GA,Municipal,SERC,61.3,51.3,0,"337,691",0,0,0,0,0,0,0,"337,691","314,457",0,0,"3,936","19,298","337,691","30,022.00",0,0,0,0,"2,844.00","32,866.00",O
2019,3940,City of College Station - (TX),TX,Municipal,TRE,217,136,0,"913,020",0,0,0,0,0,0,0,"913,020","864,590",0,"2,568",0,"45,862","913,020","103,875.00",0,0,0,0,0,"103,875.00",O
2019,3957,City of Collins - (MS),MS,Municipal,SERC,11,7,0,"46,189",0,0,0,0,0,0,0,"46,189","46,189",0,0,0,0,"46,189","4,625.30",0,0,0,0,0,"4,625.30",O
2019,3986,City of Collinsville - (OK),OK,Municipal,SPP,16.2,12.9,0,"55,471",0,0,0,0,0,0,0,"55,471","50,155",0,0,"2,527","2,789","55,471","6,381.00",0,0,0,0,0,"6,381.00",O
2019,3989,City of Colorado Springs - (CO),CO,Municipal,WECC,965,753,"4,729,941","642,343",0,0,0,"263,350","263,350",0,0,"5,372,284","4,702,325","525,042",0,0,"144,917","5,372,284","443,616.30",0,"15,438.30",0,"3,422.50",0,"462,477.10",O
2019,3990,Colorado River Indian Irr Proj,AZ,Federal,WECC,26.5,18.1,"72,438","6,358",0,0,0,"68,818","68,818",0,0,"78,796","78,796",0,0,0,0,"78,796","5,366.90",0,0,0,0,0,"5,366.90",O
2019,3991,CMS Energy Resource Management,MI,Retail Power Marketer,RFC,20.1,20.1,0,"5,355,268",0,0,0,0,0,0,0,"5,355,268","176,076","5,179,192",0,0,0,"5,355,268","6,919.60",0,"121,618.50",0,0,"72,163.00","200,701.10",O
2019,4003,City of Colton - (CA),CA,Municipal,WECC,83.2,58,"3,134","367,904",0,0,0,0,0,0,0,"371,038","338,218","18,721",0,0,"14,099","371,038","54,088.00",0,14,0,"1,163.00","6,489.00","61,754.00",O
2019,4005,"Columbia Basin Elec Cooperative, Inc",OR,Cooperative,WECC,26,22.8,0,"120,923",0,0,0,0,0,0,0,"120,923","110,038",0,0,200,"10,685","120,923","9,203.60",0,0,0,135.3,74.3,"9,413.20",O
2019,4007,City of Columbia City - (IN),IN,Municipal,RFC,22.5,19.5,0,"106,709",0,0,0,0,0,0,0,"106,709","100,377",0,0,0,"6,332","106,709","10,663.00",0,0,0,0,180,"10,843.00",O
2019,4008,Columbia Power Coop Assn Inc,OR,Cooperative,WECC,5.3,5.9,0,"26,293",0,0,0,0,0,0,0,"26,293","23,422",0,117,0,"2,754","26,293","2,505.00",0,0,0,0,"1,714.00","4,219.00",O
2019,4040,Calhoun County Elec Coop Assn,IA,Cooperative,MRO,7.6,9.3,126,"46,508",0,0,0,0,0,0,0,"46,634","37,617","6,679",0,150,"2,188","46,634","5,206.60",0,547.7,0,0,15.7,"5,770.00",O
2019,4041,"Columbia Rural Elec Assn, Inc",WA,Cooperative,WECC,110,29.5,0,"370,926",0,0,0,0,0,0,0,"370,926","348,674","5,734",0,598,"15,920","370,926","30,833.30",0,958.4,0,0,79.1,"31,870.80",O
2019,4045,City of Columbia - (MO),MO,Municipal,SERC,259,219,"29,645","1,196,684",0,0,0,0,0,0,0,"1,226,329","1,143,673","31,601",0,0,"51,055","1,226,329","126,007.00",0,458,0,"1,687.00",338,"128,490.00",O
2019,4061,City of Columbiana - (OH),OH,Municipal,RFC,15.8,14.7,0,"80,795",0,0,0,0,0,0,0,"80,795","71,826",0,0,0,"8,969","80,795","8,044.00",0,0,0,0,0,"8,044.00",O
2019,4063,Co-Mo Electric Coop Inc,MO,Cooperative,SERC,110.3,143.7,0,"484,213",0,0,0,0,0,0,0,"484,213","456,514",0,0,"1,304","26,395","484,213","56,362.00",0,0,0,0,"1,784.00","58,146.00",O
2019,4065,City of Columbus - (OH),OH,Municipal,RFC,150.6,128.8,0,"905,428",0,0,0,0,0,0,0,"905,428","834,464",0,0,"40,064","30,900","905,428","86,144.90",0,0,"3,369.20",0,"1,378.80","90,892.90",O
2019,4068,City of Columbus - (MS),MS,Municipal,SERC,86.1,61.1,0,"375,507",0,0,0,0,0,0,0,"375,507","362,686",0,0,183,"12,638","375,507","38,384.00",0,0,0,0,"1,147.50","39,531.50",O
2019,4071,"Columbus Electric Coop, Inc",NM,Cooperative,WECC,23.4,18.9,0,"104,419",0,0,0,0,0,0,0,"104,419","93,310",0,0,0,"11,109","104,419","13,966.80",0,0,0,0,406,"14,372.80",O
2019,4073,City of Columbus - (WI),WI,Municipal,MISO,15.7,12.1,0,"79,714",0,0,0,0,0,0,0,"79,714","78,806",0,0,0,908,"79,714","7,337.10",0,0,0,0,83.8,"7,420.90",O
2019,4078,City of Comanche - (OK),OK,Municipal,SPP,1,1,0,"16,078",0,0,0,0,0,0,0,"16,078","12,470",0,0,0,"3,608","16,078","1,557.00",0,0,0,0,0,"1,557.00",O
2019,4091,City of Commerce - (GA),GA,Municipal,SERC,13.2,11.7,0,"59,168",0,0,0,0,0,0,0,"59,168","55,684",0,0,"1,011","2,473","59,168","6,692.90",0,0,0,0,721.9,"7,414.80",O
2019,4100,"Commerce Energy, Inc.",CA,Retail Power Marketer,WECC,0,0,0,"1,608,918",0,0,0,0,0,0,0,"1,608,918","1,608,918",0,0,0,0,"1,608,918","123,323.10",0,0,0,0,0,"123,323.10",O
2019,4110,Commonwealth Edison Co,IL,Investor Owned,RFC,"15,583.60","20,948.70",0,"30,230,565",0,0,0,0,0,0,0,"30,230,565","26,854,515","1,509,436","435,833","74,509","1,356,272","30,230,565","3,235,757.20","1,730,211.80","34,987.50",0,"742,394.70","142,651.30","5,886,002.50",O
2019,4117,Community Electric Coop,VA,Cooperative,SERC,49.8,59.9,0,"209,350",0,0,0,0,0,0,0,"209,350","194,922",0,0,347,"14,081","209,350","23,801.00",0,0,0,0,820,"24,621.00",O
2019,4146,Concho Valley Elec Coop Inc,TX,Cooperative,TRE,81.8,82.5,0,"460,923",0,0,0,0,0,0,0,"460,923","443,646",0,0,0,"17,277","460,923","38,581.30",0,0,0,0,334,"38,915.30",O
2019,4147,Town of Concord - (MA),MA,Municipal,NPCC,37.2,30.4,0,"170,718",0,0,0,0,0,0,0,"170,718","164,272",0,0,570,"5,876","170,718","26,849.20",0,0,0,0,509.1,"27,358.30",O
2019,4150,City of Concord - (NC),NC,Municipal,SERC,208,156,0,"970,686",0,0,0,0,0,0,0,"970,686","925,514",0,0,0,"45,172","970,686","84,151.80",0,0,0,0,"1,506.30","85,658.10",O
2019,4153,"Concordia Electric Coop, Inc",LA,Cooperative,SERC,46.4,48.6,0,"226,904",0,0,0,0,0,0,0,"226,904","211,600",0,0,0,"15,304","226,904","23,480.30",0,0,0,0,335.9,"23,816.20",O
2019,4160,Callaway Electric Cooperative,MO,Cooperative,SERC,47.6,68,0,"242,707",0,0,0,0,0,0,0,"242,707","227,307",0,0,696,"14,704","242,707","29,568.70",0,0,0,0,"1,155.90","30,724.60",O
2019,4166,"CECG Maine, LLC",MD,Wholesale Power Marketer,RFC,0,0,0,"1,498,823",0,0,0,0,0,0,"-135,224","1,363,599",0,"1,363,599",0,0,0,"1,363,599",0,0,"128,956.00",0,0,0,"128,956.00",O
2019,4176,Connecticut Light & Power Co,CT,Investor Owned,NPCC,"4,775.00","3,983.00",0,"12,473,031",0,0,0,"26,092,276","26,092,276",0,0,"12,473,031","9,551,527","2,365,632",0,0,"555,872","12,473,031","1,940,872.10","957,366.30","105,127.00","27,072.40","154,676.90","34,254.10","3,219,368.80",O
2019,4180,Connecticut Mun Elec Engy Coop,CT,Municipal Mktg Authority,NPCC,247.3,235.7,"2,002","1,169,025","1,325,482","1,171,027","154,455",0,0,0,0,"1,325,482",0,"1,325,482",0,0,0,"1,325,482",0,0,"111,289.50","5,053.10","14,933.30","96,356.20","227,632.10",O
2019,4226,Consolidated Edison Co-NY Inc,NY,Investor Owned,NPCC,"12,435.00","8,854.00","2,819,685","19,196,564",0,0,0,"604,560",0,"604,560",0,"22,620,809","20,579,341","634,447","115,177",0,"1,291,844","22,620,809","4,544,819.00","3,096,037.00","45,650.00",0,0,"459,323.00","8,145,829.00",O
2019,4237,Consolidated Electric Coop,MO,Cooperative,SERC,50.4,62.9,0,"276,568",0,0,0,0,0,0,0,"276,568","253,650","11,542",0,323,"11,053","276,568","23,709.60",0,906.6,0,0,112.5,"24,728.70",O
2019,4247,Consolidated Water Power Co,WI,Investor Owned,RFC,154,144,"205,628","782,809",0,0,0,0,0,0,0,"988,437","959,391",0,0,702,"28,344","988,437","48,507.50",0,0,0,0,0,"48,507.50",O
2019,4254,Consumers Energy Co,MI,Investor Owned,RFC,"7,476.00","5,306.00","16,543,133","22,512,326",0,0,0,0,0,0,0,"39,055,459","32,707,947","4,447,981",0,"26,829","1,872,702","39,055,459","4,219,214.50","30,338.50","129,766.00","-75,683.00","6,716.70","81,457.10","4,391,809.80",O
2019,4262,Cooke County Elec Coop Assn,TX,Cooperative,TRE,88,112,856,"506,951",0,0,0,0,0,0,0,"507,807","483,327",0,0,502,"23,978","507,807","43,330.20",0,0,0,0,97.3,"43,427.50",O
2019,4265,Continental Divide El Coop Inc,NM,Cooperative,WECC,75.8,85.9,0,"709,429",0,0,0,0,0,0,0,"709,429","662,570",0,0,372,"46,487","709,429","61,067.00",0,0,0,0,0,"61,067.00",O
2019,4280,Conway Corporation,AR,Municipal,SERC,211,152,"256,257","753,966",0,0,0,0,0,0,0,"1,010,223","974,400",0,0,0,"35,823","1,010,223","60,406.60",0,0,0,0,"1,629.70","62,036.30",O
2019,4294,City of Cookeville - (TN),TN,Municipal,SERC,118.6,102.1,0,"586,414",0,0,0,0,0,0,0,"586,414","569,313",0,0,556,"16,545","586,414","54,364.00",0,0,0,0,"1,067.50","55,431.50",O
2019,4295,Comanche County Elec Coop Assn,TX,Cooperative,TRE,58.3,65.4,0,"325,383",0,0,0,0,0,0,0,"325,383","306,899",0,0,0,"18,484","325,383","29,689.00",0,0,0,0,754,"30,443.00",O
2019,4296,"Cookson Hills Elec Coop, Inc",OK,Cooperative,SPP,70.7,85,0,"315,542",0,0,0,0,0,0,0,"315,542","296,196",0,0,492,"18,854","315,542","33,240.00",0,0,0,0,399,"33,639.00",O
2019,4304,City of Corwith - (IA),IA,Municipal,MRO,0.5,1.2,0,"2,566",0,0,0,0,0,0,0,"2,566","2,379",0,0,0,187,"2,566",424,0,0,0,0,0,424,O
2019,4305,City of Coon Rapids,IA,Municipal,MRO,3.8,3,"11,852","14,273",0,0,0,0,0,0,0,"26,125","14,160","10,971",0,0,994,"26,125","1,469.00",0,819,0,215,116,"2,619.00",O
2019,4317,"Coos-Curry Electric Coop, Inc",OR,Cooperative,WECC,49.6,81.2,0,"349,199",0,0,0,0,0,0,0,"349,199","331,562",0,0,714,"16,923","349,199","37,362.80",0,0,0,0,441.4,"37,804.20",O
2019,4319,Copan Public Works Authority,OK,Municipal,SPP,1.9,1.7,0,"6,155",0,0,0,0,0,0,0,"6,155","6,155",0,0,0,0,"6,155",418.5,0,0,0,0,0,418.5,O
2019,4327,Coosa Valley Electric Coop Inc,AL,Cooperative,SERC,63.8,82.8,0,"327,667",0,0,0,0,0,0,0,"327,667","310,371",0,"17,296",0,0,"327,667","39,674.00",0,0,0,0,"1,411.00","41,085.00",O
2019,4329,"Copper Valley Elec Assn, Inc",AK,Cooperative,AK,18.5,14.3,"95,982",0,0,0,0,0,0,0,0,"95,982","87,281",0,0,279,"8,422","95,982","19,467.70",0,0,0,"1,630.10",0,"21,097.80",O
2019,4341,Corbin City Utilities Comm,KY,Municipal,RFC,19,15.8,0,"83,706",0,0,0,0,0,0,0,"83,706","72,041",0,863,"4,390","6,412","83,706","6,700.80",0,0,0,0,0,"6,700.80",O
2019,4344,City of New Cordell - (OK),OK,Municipal,SPP,7.3,3.7,0,"25,640",0,0,0,0,0,0,0,"25,640","25,640",0,0,0,0,"25,640","2,780.90",0,0,0,0,0,"2,780.90",O
2019,4346,Cooperative L&P Assn Lake County,MN,Cooperative,MRO,9.2,17.5,0,"107,695",0,0,0,0,0,0,0,"107,695","102,857",0,0,0,"4,838","107,695","12,867.50",0,0,0,0,52.2,"12,919.70",O
2019,4356,Colorado River Comm of Nevada,NV,State,WECC,188.7,163.8,0,"1,313,440",0,0,0,0,0,0,0,"1,313,440","640,486","672,954",0,0,0,"1,313,440","17,647.00","1,970.00","18,934.00",0,0,0,"38,551.00",O
2019,4362,Corn Belt Energy Corporation,IL,Cooperative,RFC,148.6,125.7,0,"673,963",0,0,0,0,0,0,0,"673,963","649,196",0,0,"1,507","23,260","673,963","78,954.60",0,0,0,0,263.6,"79,218.20",O
2019,4363,Corn Belt Power Coop,IA,Cooperative,MRO,314.4,313.7,"1,097,046","960,648",0,0,0,0,0,0,0,"2,057,694",0,"2,043,423",0,0,"14,271","2,057,694",0,0,"147,195.30","-2,000.00","12,018.80",365.8,"157,579.90",O
2019,4365,Town of Cornelius - (NC),NC,Municipal,SERC,15.8,9.8,0,"60,300",0,0,0,0,0,0,0,"60,300","57,391",0,53,0,"2,856","60,300","6,120.70",0,0,0,0,0,"6,120.70",O
2019,4369,City of Cornell,WI,Municipal,RFC,2,3,0,"13,487",0,0,0,0,0,0,0,"13,487","12,699",0,0,0,788,"13,487","1,311.00",0,0,0,0,0,"1,311.00",O
2019,4373,Cornhusker Public Power Dist,NE,Political Subdivision,MRO,65.8,70.6,0,"404,259",0,0,0,"4,601","4,601",0,0,"404,259","377,275",0,440,0,"26,544","404,259","35,923.90",0,0,0,0,31.6,"35,955.50",O
2019,4375,City of Corning - (IA),IA,Municipal,MRO,4.5,3.4,15,"20,196",0,0,0,0,0,0,0,"20,211","19,370",0,0,0,841,"20,211","1,831.40",0,0,0,0,0,"1,831.40",O
2019,4390,City of Corona - (CA),CA,Municipal,WECC,27.8,24.3,0,"153,455",0,0,0,0,0,0,0,"153,455","143,288",0,0,0,"10,167","153,455","15,580.70",0,0,0,0,0,"15,580.70",O
2019,4401,"Cotton Electric Coop, Inc",OK,Cooperative,SPP,156,137.7,0,"792,090",0,0,0,0,0,0,0,"792,090","762,653",0,0,75,"29,362","792,090","65,706.20",0,0,0,0,397.2,"66,103.40",O
2019,4410,"Shell Energy North America (US), L.P.",TX,Retail Power Marketer,TRE,0,0,0,"338,991,695","34,152","16,484","17,668",0,0,0,0,"339,009,363","8,474,009","330,535,354",0,0,0,"339,009,363","279,100.70",0,"11,475,945.00",0,0,0,"11,755,045.70",O
2019,4414,City of Coulee Dam - (WA),WA,Municipal,WECC,2.3,5.9,0,"17,745",0,0,0,0,0,0,0,"17,745","17,109",0,0,0,636,"17,745","1,128.30",0,0,0,0,58.6,"1,186.90",O
2019,4429,City of Covington - (IN),IN,Municipal,RFC,7,6,0,"26,336",0,0,0,0,0,0,0,"26,336","24,316",0,0,0,"2,020","26,336","2,614.00",0,0,0,0,214,"2,828.00",O
2019,4430,"Covington Electric Coop, Inc",AL,Cooperative,SERC,96,106,0,"412,675",0,0,0,0,0,0,0,"412,675","392,747",0,0,0,"19,928","412,675","53,283.00",0,0,0,0,"1,371.00","54,654.00",O
2019,4432,Coweta-Fayette El Member Corp,GA,Cooperative,SERC,439.1,315,0,"1,680,931",0,0,0,0,0,0,0,"1,680,931","1,623,576",0,0,0,"57,355","1,680,931","176,051.40",0,0,0,0,971.8,"177,023.20",O
2019,4433,City of Covington - (GA),GA,Municipal,SERC,89.6,73.9,0,"453,339",0,0,0,0,0,0,0,"453,339","438,355",0,0,"5,716","9,268","453,339","45,046.10",0,0,0,0,"6,300.60","51,346.70",O
2019,4437,City of Covington - (TN),TN,Municipal,SERC,51.9,35.1,0,"246,197",0,0,0,0,0,0,0,"246,197","239,934",0,0,706,"5,556","246,197","20,581.00",0,0,0,0,284.7,"20,865.70",O
2019,4442,PUD No 1 of Cowlitz County,WA,Political Subdivision,WECC,591,758,"62,321","4,595,530",0,0,0,0,0,0,0,"4,657,851","4,609,092",0,0,"3,430","45,329","4,657,851","274,012.00",0,0,0,0,0,"274,012.00",O
2019,4459,Cozad Board of Public Works,NE,Municipal,MRO,9.6,11.6,0,"53,770",0,0,0,0,0,0,0,"53,770","49,756",0,0,0,"4,014","53,770","4,824.80",0,0,0,0,110.6,"4,935.40",O
2019,4471,Craig-Botetourt Electric Coop,VA,Cooperative,RFC,21,25.8,0,"92,775",0,0,0,0,0,0,0,"92,775","85,589",0,0,0,"7,186","92,775","12,916.00",0,0,0,0,322.2,"13,238.20",O
2019,4483,City of Crane - (MO),MO,Municipal,SERC,3.4,1.1,0,"13,044",0,0,0,0,0,0,0,"13,044","11,396",0,0,0,"1,648","13,044","1,179.00",0,0,0,0,0,"1,179.00",O
2019,4486,Town of Crane - (IN),IN,Municipal,RFC,1.7,1.6,0,981,0,0,0,0,0,0,0,981,884,0,0,97,0,981,139,0,0,0,0,0,139,O
2019,4508,"Crawfordsville Elec, Lgt & Pwr",IN,Municipal,RFC,73.6,62.1,0,"405,659",0,0,0,0,0,0,0,"405,659","394,256",0,0,"1,358","10,045","405,659","34,699.90",0,0,0,0,383.2,"35,083.10",O
2019,4509,Craighead Electric Coop Corp,AR,Cooperative,SERC,143,136,0,"612,643",0,0,0,0,0,0,0,"612,643","574,183",0,0,461,"37,999","612,643","57,252.00",0,0,0,0,753,"58,005.00",O
2019,4524,"Crawford Electric Coop, Inc",MO,Cooperative,SERC,68.2,92.8,0,"335,800",0,0,0,0,0,0,0,"335,800","315,812",0,0,0,"19,988","335,800","34,601.70",0,0,0,0,714.8,"35,316.50",O
2019,4527,City of Crete,NE,Municipal,MRO,21.9,21.4,58,"127,655",0,0,0,0,0,0,0,"127,713","120,907",0,0,0,"6,806","127,713","11,342.00",0,0,0,0,0,"11,342.00",O
2019,4538,Crisp County Power Comm,GA,Political Subdivision,SERC,85.7,85.7,"41,267","411,279",0,0,0,0,0,0,0,"452,546","442,734",0,0,"1,113","8,699","452,546","43,766.00",0,0,0,0,0,"43,766.00",O
2019,4562,City of Croswell - (MI),MI,Municipal,RFC,5.4,7.6,0,"38,710",0,0,0,0,0,0,0,"38,710","38,710",0,0,0,0,"38,710","4,107.00",0,0,0,0,0,"4,107.00",O
2019,4577,Crow Wing Cooperative Power & Light Comp,MN,Cooperative,MRO,100.6,102.1,0,"663,001",0,0,0,0,0,0,0,"663,001","625,828",0,0,"2,228","34,945","663,001","72,280.00",0,0,0,0,"1,042.00","73,322.00",O
2019,4604,City of Crystal Falls,MI,Municipal,MISO,3.4,2.9,"6,476","10,861",0,0,0,0,0,0,0,"17,337","16,351",0,0,0,986,"17,337","2,462.00",0,0,0,0,0,"2,462.00",O
2019,4607,City of Cuba City,WI,Municipal,MISO,4.4,3.3,0,"18,882",0,0,0,0,0,0,0,"18,882","17,956",0,0,0,926,"18,882","1,957.90",0,0,0,0,41.2,"1,999.10",O
2019,4608,City of Cuba - (MO),MO,Municipal,SERC,16,14,0,"72,034",0,0,0,0,0,0,0,"72,034","72,034",0,0,0,0,"72,034","6,057.00",0,0,0,0,0,"6,057.00",O
2019,4610,City of Cuero - (TX),TX,Municipal,TRE,22.4,20.6,0,"101,270",0,0,0,0,0,0,0,"101,270","91,529",0,0,0,"9,741","101,270","9,575.40",0,0,0,0,0,"9,575.40",O
2019,4617,Cullman Power Board,AL,Municipal,SERC,63.3,51.1,0,"285,680",0,0,0,0,0,0,0,"285,680","277,990",0,0,76,"7,614","285,680","30,742.00",0,0,0,0,770.7,"31,512.70",O
2019,4618,"Cullman Electric Coop, Inc",AL,Cooperative,SERC,234.8,238.8,0,"1,104,010",0,0,0,0,0,0,0,"1,104,010","1,053,427",0,0,944,"49,638","1,104,010","113,150.00",0,0,0,0,"4,295.60","117,445.60",O
2019,4619,Town of Culpeper- (VA),VA,Municipal,SERC,27.8,17.8,293,"111,228",0,0,0,0,0,0,0,"111,521","103,167",0,0,438,"7,916","111,521","12,600.00",0,0,0,0,0,"12,600.00",O
2019,4622,"Cumberland Valley Electric, Inc.",KY,Cooperative,SERC,88,121,0,"442,563",0,0,0,0,0,0,0,"442,563","424,777",0,533,0,"17,253","442,563","41,687.00",0,0,0,0,"1,675.00","43,362.00",O
2019,4624,Cumberland Elec Member Corp,TN,Cooperative,SERC,564.4,623.8,0,"2,875,093",0,0,0,0,0,0,0,"2,875,093","2,778,375",0,0,"1,444","95,274","2,875,093","283,862.00",0,0,0,0,"7,398.40","291,260.40",O
2019,4627,City of Cumberland - (WI),WI,Municipal,MRO,4.6,3.2,141,"38,719",0,0,0,0,0,0,0,"38,860","36,458",101,0,505,"1,796","38,860","3,971.70",0,101,0,0,0,"4,072.70",O
2019,4632,Cuming County Public Pwr Dist,NE,Political Subdivision,,23.9,21.9,0,"112,011",0,0,0,0,0,0,0,"112,011","103,285",0,0,0,"8,726","112,011","10,574.50",0,0,0,0,196.3,"10,770.80",O
2019,4661,City of Curtis - (NE),NE,Municipal,MRO,3.4,3.2,0,"15,636",0,0,0,0,0,0,0,"15,636","14,519",0,0,0,"1,117","15,636","1,679.00",0,0,0,0,0,"1,679.00",O
2019,4667,City of Cushing - (OK),OK,Municipal,SPP,26.4,17.1,0,"114,471",0,0,0,0,0,0,0,"114,471","106,755",0,0,"7,689",27,"114,471","8,880.00",0,0,0,0,0,"8,880.00",O
2019,4671,Custer Public Power District,NE,Political Subdivision,MRO,83,33,0,"200,845",0,0,0,0,0,0,0,"200,845","168,532","11,135",0,732,"20,446","200,845","25,963.00",0,589,0,0,432,"26,984.00",O
2019,4675,Cuivre River Electric Coop Inc,MO,Cooperative,SERC,302.3,358.7,0,"1,408,485",0,0,0,0,0,0,0,"1,408,485","1,367,574",0,0,"1,250","39,661","1,408,485","121,490.50",0,0,0,0,685.8,"122,176.30",O
2019,4683,City of Cuyahoga Falls - (OH),OH,Municipal,RFC,108.3,64.7,0,"448,149",0,0,0,0,0,0,0,"448,149","412,078",0,"9,915",113,"26,043","448,149","51,630.50",0,0,0,0,"2,122.50","53,753.00",O
2019,4685,Village of Cygnet - (OH),OH,Municipal,RFC,0.8,0.8,0,"3,444",0,0,0,0,0,0,0,"3,444","3,405",0,0,0,39,"3,444",427,0,0,0,0,0,427,O
2019,4704,"DS&O Electric Cooperative, Inc.",KS,Cooperative,SPP,28.7,26,2,"135,316",0,0,0,0,0,0,0,"135,318","126,845",0,0,2,"8,471","135,318","19,594.00",0,0,0,0,211,"19,805.00",O
2019,4715,Dahlberg Light & Power Co,WI,Investor Owned,MRO,23,22,0,"117,850",0,0,0,0,0,0,0,"117,850","105,201",0,0,406,"12,243","117,850","13,273.00",0,0,0,0,-283,"12,990.00",O
2019,4716,Dairyland Power Coop,WI,Cooperative,MRO,"1,050.00","1,034.00","3,625,986","2,776,148",0,0,0,0,0,0,0,"6,402,134",0,"6,303,811","1,810","4,104","92,409","6,402,134",0,0,"444,760.00",0,"25,524.00",360,"470,644.00",O
2019,4717,Dakota Valley Elec Coop Inc,ND,Cooperative,MRO,83.3,106.7,0,"684,131",0,0,0,0,0,0,0,"684,131","671,486",0,0,0,"12,645","684,131","55,977.60",0,0,0,0,112.4,"56,090.00",O
2019,4720,Dakota Energy Coop Inc,SD,Cooperative,SPP,42.7,48.4,0,"247,365",0,0,0,0,0,0,0,"247,365","238,339",0,406,0,"8,620","247,365","24,394.20",0,0,0,0,-581,"23,813.20",O
2019,4725,City of Custar,OH,Municipal,RFC,0.5,0.7,0,"2,495",0,0,0,0,0,0,0,"2,495","2,404",0,0,0,91,"2,495",277,0,0,0,0,0,277,O
2019,4739,Town of Dallas - (NC),NC,Municipal,SERC,16.3,11.5,0,"73,974",0,0,0,0,0,0,0,"73,974","69,508",0,0,0,"4,466","73,974","6,973.00",0,0,0,0,0,"6,973.00",O
2019,4743,"Consumers Power, Inc",OR,Cooperative,WECC,69.8,97.6,0,"436,534",0,0,0,0,0,0,0,"436,534","407,310",0,0,"1,304","27,920","436,534","39,792.10",0,0,0,0,341.5,"40,133.60",O
2019,4744,Dalton Utilities,GA,Municipal,SERC,311.6,280.9,"767,014","1,240,581",0,0,0,0,0,0,0,"2,007,595","1,877,199","24,852",0,564,"104,980","2,007,595","121,547.00",0,675,0,0,420,"122,642.00",O
2019,4791,City of Danville - (IA),IA,Municipal,MRO,1.6,1.1,0,"6,185",0,0,0,0,0,0,0,"6,185","5,554",0,88,94,449,"6,185",617.6,0,0,0,0,21.5,639.1,O
